Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-11-28 00:00:00+05:30,1617.0,1626.0999755859375,1607.0999755859375,1615.0,1608.281005859375,2237760,0.0,0.0
2019-11-29 00:00:00+05:30,1610.0,1622.0,1592.300048828125,1615.199951171875,1608.4801025390625,1730478,0.0,0.0
2019-12-02 00:00:00+05:30,1614.5,1636.5,1600.199951171875,1633.0,1626.2060546875,2289704,0.0,0.0
2019-12-03 00:00:00+05:30,1634.5,1650.0,1631.449951171875,1646.75,1639.8990478515625,2321783,0.0,0.0
2019-12-04 00:00:00+05:30,1643.300048828125,1659.9000244140625,1633.199951171875,1651.25,1644.380126953125,2704079,0.0,0.0
2019-12-05 00:00:00+05:30,1651.25,1660.0,1640.4000244140625,1649.300048828125,1642.4384765625,2936890,0.0,0.0
2019-12-06 00:00:00+05:30,1650.0,1680.0,1643.300048828125,1674.300048828125,1667.3343505859375,3799507,0.0,0.0
2019-12-09 00:00:00+05:30,1677.949951171875,1679.0,1656.5,1659.25,1652.346923828125,1893740,0.0,0.0
2019-12-10 00:00:00+05:30,1665.0,1665.949951171875,1651.050048828125,1662.4000244140625,1655.48388671875,1413156,0.0,0.0
2019-12-11 00:00:00+05:30,1666.0,1690.8499755859375,1659.0999755859375,1686.550048828125,1679.5333251953125,2029117,0.0,0.0
2019-12-12 00:00:00+05:30,1690.199951171875,1720.0,1682.0,1715.5999755859375,1708.46240234375,2695588,0.0,0.0
2019-12-13 00:00:00+05:30,1716.199951171875,1719.0,1687.25,1692.75,1685.7076416015625,3527634,0.0,0.0
2019-12-16 00:00:00+05:30,1694.0,1730.0,1694.0,1703.949951171875,1696.8607177734375,3662127,0.0,0.0
2019-12-17 00:00:00+05:30,1716.050048828125,1721.4000244140625,1708.5999755859375,1713.300048828125,1706.172119140625,2646882,0.0,0.0
2019-12-18 00:00:00+05:30,1719.0,1725.949951171875,1706.300048828125,1724.3499755859375,1717.176025390625,4592668,0.0,0.0
2019-12-19 00:00:00+05:30,1724.949951171875,1734.800048828125,1715.300048828125,1729.5,1722.3048095703125,2701502,0.0,0.0
2019-12-20 00:00:00+05:30,1723.1500244140625,1724.4000244140625,1687.300048828125,1692.699951171875,1685.65771484375,3058679,0.0,0.0
2019-12-23 00:00:00+05:30,1699.0,1711.199951171875,1695.0999755859375,1704.9000244140625,1697.8070068359375,1745488,0.0,0.0
2019-12-24 00:00:00+05:30,1704.949951171875,1716.5,1700.0,1711.550048828125,1704.42919921875,1702704,0.0,0.0
2019-12-26 00:00:00+05:30,1711.050048828125,1715.0,1689.699951171875,1694.25,1687.201416015625,1646970,0.0,0.0
2019-12-27 00:00:00+05:30,1705.0,1705.0,1681.3499755859375,1685.5999755859375,1678.5872802734375,1529366,0.0,0.0
2019-12-30 00:00:00+05:30,1690.0,1706.800048828125,1685.5,1690.4000244140625,1683.367431640625,1868284,0.0,0.0
2019-12-31 00:00:00+05:30,1690.4000244140625,1691.25,1670.3499755859375,1684.3499755859375,1677.3424072265625,1969679,0.0,0.0
2020-01-01 00:00:00+05:30,1689.0,1696.75,1672.0,1674.050048828125,1667.085205078125,1475056,0.0,0.0
2020-01-02 00:00:00+05:30,1680.0,1683.5,1664.6500244140625,1671.550048828125,1664.5958251953125,1852089,0.0,0.0
2020-01-03 00:00:00+05:30,1670.949951171875,1673.0,1645.550048828125,1657.0999755859375,1650.205810546875,1594089,0.0,0.0
2020-01-06 00:00:00+05:30,1657.0999755859375,1657.449951171875,1638.5999755859375,1652.550048828125,1645.6748046875,1480087,0.0,0.0
2020-01-07 00:00:00+05:30,1661.050048828125,1674.75,1650.4000244140625,1670.8499755859375,1663.898681640625,2497931,0.0,0.0
2020-01-08 00:00:00+05:30,1654.699951171875,1661.449951171875,1638.0,1654.8499755859375,1647.965087890625,3125931,0.0,0.0
2020-01-09 00:00:00+05:30,1673.5,1673.75,1658.699951171875,1665.050048828125,1658.122802734375,2668424,0.0,0.0
2020-01-10 00:00:00+05:30,1674.0999755859375,1692.0,1671.199951171875,1684.699951171875,1677.6910400390625,2536083,0.0,0.0
2020-01-13 00:00:00+05:30,1692.0,1704.5,1685.550048828125,1691.0999755859375,1684.064453125,1807958,0.0,0.0
2020-01-14 00:00:00+05:30,1696.0,1696.0999755859375,1671.0,1676.800048828125,1669.823974609375,2136892,0.0,0.0
2020-01-15 00:00:00+05:30,1675.949951171875,1686.5999755859375,1665.9000244140625,1675.5999755859375,1668.6287841796875,2490245,0.0,0.0
2020-01-16 00:00:00+05:30,1678.9000244140625,1705.5999755859375,1678.9000244140625,1701.550048828125,1694.4710693359375,3321282,0.0,0.0
2020-01-17 00:00:00+05:30,1703.9000244140625,1705.8499755859375,1690.0999755859375,1698.0999755859375,1691.035400390625,2295875,0.0,0.0
2020-01-20 00:00:00+05:30,1709.0,1709.0,1611.0,1617.9000244140625,1611.1690673828125,8004034,0.0,0.0
2020-01-21 00:00:00+05:30,1605.0,1630.5999755859375,1585.199951171875,1625.0999755859375,1618.3388671875,5745469,0.0,0.0
